label	surface	norm	source_file	source_kind	count_hint
PERSON	Bodhi	bodhi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahma	brahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahma Harita	brahma harita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahma Parisajja	brahma parisajja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahma Purohita	brahma purohita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahma Sahampati	brahma sahampati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahmaa	brahmaa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahmadatta	brahmadatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahmajala	brahmajala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	brahman Aggikabharadvaja	brahman aggikabharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Brahmā	brahmā	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Buddha	buddha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Buddha Gotama	buddha gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Buddharakkhita	buddharakkhita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Bāhiya	bāhiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Cala	cala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Candima	candima	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Canki	canki	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Capala	capala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Carpenter Fivetools	carpenter fivetools	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Chabyaputta	chabyaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Channa	channa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Channa the Wanderer	channa the wanderer	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ciravasi	ciravasi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Citta	citta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Cittasena	cittasena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Cunda	cunda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Cundaka	cundaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dabba Mallaputta	dabba mallaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dabbila	dabbila	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dandapani	dandapani	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dark One	dark one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dasaka	dasaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dasama	dasama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Datharatta	datharatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Deva Odatagayha	deva odatagayha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Deva Sahabhu	deva sahabhu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	deva-chief Sakka	deva-chief sakka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	deva-king Isana	deva-king isana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	deva-king Pajapati	deva-king pajapati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	deva-king Varuna	deva-king varuna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Devadatta	devadatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Devala	devala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Devasata	devasata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Devata	devata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhammadinna	dhammadinna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhammadinna the nun	dhammadinna the nun	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhammika	dhammika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhanapalaka	dhanapalaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhanañjanin	dhanañjanin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhaniya	dhaniya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dharani	dharani	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhatarattha	dhatarattha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhavajalika	dhavajalika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dhotaka	dhotaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dighajanu	dighajanu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dona	dona	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Dummukha	dummukha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Elder Kondañña	elder kondañña	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Enlightened One	enlightened one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Eraka	eraka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Eravana	eravana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Evil One	evil one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Exalted One	exalted one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Fortunate One	fortunate one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Fully Awakened One	fully awakened one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Fully Enlightened One	fully enlightened one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gagga	gagga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ganaka-Moggallana	ganaka-moggallana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gandhabhaka	gandhabhaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gavesin	gavesin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	General Siha	general siha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	General Upananda	general upananda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	General Vidudabha	general vidudabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Giribbaja	giribbaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Girimananda	girimananda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Godha	godha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gopala	gopala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gotama	gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gotami	gotami	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Great Brahma	great brahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Great Kassapa	great kassapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Great Monk Gotama	great monk gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Great One	great one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Great Sage	great sage	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gula	gula	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gutijjita	gutijjita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Gutta	gutta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Harita Brahma	harita brahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Haritta	haritta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hatthaka	hatthaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hatthaka of Alavi	hatthaka of alavi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hemaka	hemaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hemavata	hemavata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hinga	hinga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hingu	hingu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Hiri	hiri	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Inda	inda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Indra	indra	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Isana	isana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Isidatta	isidatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jali	jali	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jalini	jalini	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jambugama	jambugama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jambukhadika	jambukhadika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Janavasabha	janavasabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Janesabha	janesabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Janussonin	janussonin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jata	jata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jata Bharadvaja	jata bharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jatila	jatila	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jatukannin	jatukannin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jayasena	jayasena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jita	jita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jivaka	jivaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Jivaka Komarabhacca	jivaka komarabhacca	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kaccaayana	kaccaayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kaccana	kaccana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kaccayana	kaccayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kaccayanagotta	kaccayanagotta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kakudha	kakudha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kakusanda	kakusanda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kakuttha	kakuttha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kala	kala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kala-khemaka the Sakyan	kala-khemaka the sakyan	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kalakanjas	kalakanjas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kalakañjas	kalakañjas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kalasigama	kalasigama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kali	kali	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kaligodha	kaligodha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kalinga	kalinga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kallavalaputta	kallavalaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kamada	kamada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kamasettha	kamasettha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kambalas	kambalas	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kamboja	kamboja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kandarayana	kandarayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kanha	kanha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kanhagotamaka	kanhagotamaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kankharevata	kankharevata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kapadika	kapadika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kapilavattu	kapilavattu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kappa	kappa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kappayana	kappayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Karatiya	karatiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Karumha	karumha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Karunakayika	karunakayika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kasi Bharadvaja	kasi bharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kasibharadvaja	kasibharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kassapa	kassapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Katissabha	katissabha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Katthaka	katthaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kesaputta	kesaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kesi	kesi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kevatta	kevatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Khema	khema	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Khemabhirata	khemabhirata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Khemaka	khemaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Khemiya	khemiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Khiddapadusika	khiddapadusika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Ajatasattu	king ajatasattu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Ajatasattu Vedehiputta	king ajatasattu vedehiputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Ajātasattu Vedehiputta	king ajātasattu vedehiputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Bimbisara	king bimbisara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	king Koravya	king koravya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Koravya	king koravya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Maha Sudassana	king maha sudassana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Milinda	king milinda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Nala	king nala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Pacetana	king pacetana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Pajjota	king pajjota	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Pasenadi	king pasenadi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Pasenadi Kosala	king pasenadi kosala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Seniya Bimbisara	king seniya bimbisara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Seniya Bimbisāra	king seniya bimbisāra	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Udena	king udena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Vessavana	king vessavana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	King Yama	king yama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kinnughandu	kinnughandu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kisa Gotami the nun	kisa gotami the nun	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kisa Sankicca	kisa sankicca	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kisagotami	kisagotami	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kitagiri	kitagiri	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kokanuda	kokanuda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Konagama	konagama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Konagamana	konagamana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kondañña	kondañña	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Koravya	koravya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kosiya	kosiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kotigama	kotigama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kotthita	kotthita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Koṇḍañña	koṇḍañña	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kumbhira	kumbhira	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kusavati	kusavati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kusinata	kusinata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kutendu	kutendu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kuvera	kuvera	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kāsī	kāsī	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Kāḷigodhā's son	kāḷigodhā's son	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lady Vedehika	lady vedehika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lamasettha	lamasettha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lambhitaka	lambhitaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lohicca	lohicca	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lohita	lohita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lord	lord	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Lord Gotama	lord gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maara	maara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Macchikasanda	macchikasanda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Macchikāsanda	macchikāsanda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maddakucchi	maddakucchi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Magandiya	magandiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha	maha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha Brahma	maha brahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha Kaccana	maha kaccana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha Kaccayana	maha kaccayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha Kotthita	maha kotthita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha Moggallana	maha moggallana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maha Sudassana	maha sudassana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahaanaama	mahaanaama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahabrahma	mahabrahma	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahaka	mahaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahali the Licchavi	mahali the licchavi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahanama	mahanama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahapajapati Gotami	mahapajapati gotami	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahasamana	mahasamana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mahasudassana	mahasudassana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Makkhali Gosala	makkhali gosala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Makkhali Gosāla	makkhali gosāla	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mallika	mallika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mallikā	mallikā	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Malunkyaputta	malunkyaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Manatthaddha	manatthaddha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mandiya	mandiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Maniculaka	maniculaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Manika	manika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Manopadusika	manopadusika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mantani	mantani	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mantaniputta	mantaniputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Manusuttama	manusuttama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mara	mara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Ananda	master ananda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Assaji	master assaji	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Assalayana	master assalayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	master Bharadvaja	master bharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Bharadvaja	master bharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Bhumija	master bhumija	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Gagga Mantaniputta	master gagga mantaniputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Gavesin	master gavesin	graph/entities/TEXT/persons.txt	text_list	1
PERSON	master Gotama	master gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Gotama	master gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Isidatta	master isidatta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Kaccana	master kaccana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Licchavis	master licchavis	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Mahaka	master mahaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Mahā Kaccāyana	master mahā kaccāyana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Moggallana	master moggallana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Ratthapala	master ratthapala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	master Sariputta	master sariputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Sariputta	master sariputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Saṅgāmaji	master saṅgāmaji	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Master Vacchayana	master vacchayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Matali	matali	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Matanga	matanga	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Matika	matika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Medakathalika	medakathalika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Megha	megha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Meghiya	meghiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Methula	methula	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mettagu	mettagu	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migacira	migacira	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migajaala	migajaala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migara	migara	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migara 's grandson	migara 's grandson	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migara's grandson Salha	migara's grandson salha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migara's mother	migara's mother	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mighty One	mighty one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Migāra	migāra	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Moggallaana	moggallaana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Moggallana	moggallana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Moggallana the Guardsman	moggallana the guardsman	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Moggallāna	moggallāna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mogharaja	mogharaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Moliya Sivaka	moliya sivaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Moliyasivaka	moliyasivaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Monk Gotama	monk gotama	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mucalinda	mucalinda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Muccalinda	muccalinda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Mundika	mundika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Māra	māra	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nadika	nadika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nagaraka	nagaraka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nagasamala	nagasamala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nagasena	nagasena	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nagita	nagita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Naked Kassapa	naked kassapa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nakula 's father	nakula 's father	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nakula's father	nakula's father	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nakula's mother	nakula's mother	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nakulapita	nakulapita	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nala	nala	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nalijangha	nalijangha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Namuci	namuci	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nanda	nanda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nandaka	nandaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nandana	nandana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nandiya	nandiya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Narada	narada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nata	nata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Natapuriya	natapuriya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nataputta	nataputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Navakammika	navakammika	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Navakammika Bharadvaja	navakammika bharadvaja	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Navanavati	navanavati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nemi	nemi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Netti	netti	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nigantha	nigantha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nigantha Nataputa	nigantha nataputa	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nigantha Nataputta	nigantha nataputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nigantha Nathaputta	nigantha nathaputta	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nikata	nikata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nimmanarati	nimmanarati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Niraya	niraya	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Nitha	nitha	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Noble One	noble one	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Novice Cunda	novice cunda	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Ojasi	ojasi	graph/entities/TEXT/persons.txt	text_list	1
PERSON	One-Well-Gone	one-well-gone	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Opamanna	opamanna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Otthavacittaka	otthavacittaka	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pabbata	pabbata	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pacetana	pacetana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Paharada	paharada	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pajaapati	pajaapati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pajapati	pajapati	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pajjunna	pajjunna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pajunna	pajunna	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pakudha Kaccana	pakudha kaccana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pakudha Kaccayana	pakudha kaccayana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Pakudha Kaccāyana	pakudha kaccāyana	graph/entities/TEXT/persons.txt	text_list	1
PERSON	Palileyyaka	palileyyaka	graph/entities/TEXT/persons.txt	text_list	1
