verse_id,verse_identifier,entity_id,entity_canonical,entity_type,mention,normalized,start_pos,end_pos
19905,dn.02.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,48,59
19907,dn.02.0.than.html,695,King Ajatasattu,PERSON,King Ajatasattu,king ajatasattu,3,18
19907,dn.02.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,52,63
19907,dn.02.0.than.html,695,King Ajatasattu,PERSON,King Ajatasattu,king ajatasattu,168,183
19907,dn.02.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,198,209
19908,dn.02.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
19908,dn.02.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,73,84
19909,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
19909,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,346,357
19910,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,596,607
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,76,87
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,98,109
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,143,154
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,203,214
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,253,264
19911,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,370,381
19912,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,154,165
19916,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,23,34
19916,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,61,72
19916,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,148,159
19918,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,26,35
19930,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,64,75
19932,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
19934,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
19952,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,171,180
19952,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,205,214
19952,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,247,256
19952,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,303,312
19953,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,51,60
19954,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,19,30
19956,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
19958,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,16,27
19960,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,10,21
19960,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,78,89
19961,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
19962,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,213,224
19962,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,434,443
19963,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,252,261
19964,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,103,114
19964,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,158,169
19964,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,233,244
19964,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,372,383
19964,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,420,431
19964,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,606,617
19964,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,827,836
19965,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,230,239
19966,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,606,615
19966,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,642,651
19966,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,686,695
19966,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,744,753
19994,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,65,76
20003,dn.09.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,139,148
20004,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,57,68
20004,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,84,97
20004,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,327,340
20004,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,408,421
20004,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,481,494
20005,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
20005,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,76,89
20005,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,183,196
20005,dn.09.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,264,277
20005,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,370,381
20006,dn.09.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,68,79
20008,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,205,216
20008,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,312,323
20008,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,416,427
20008,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,533,544
20008,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,570,581
20008,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,738,749
20009,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,24,35
20010,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,67,78
20010,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,104,115
20010,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,236,247
20010,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,273,284
20010,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,441,452
20011,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,18,29
20024,dn.11.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,39,48
20025,dn.11.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,80,89
20126,dn.11.0.than.html,672,Brahma,PERSON,Great Brahma,great brahma,27,39
20127,dn.11.0.than.html,672,Brahma,PERSON,Great Brahma,great brahma,24,36
20129,dn.11.0.than.html,672,Brahma,PERSON,Great Brahma,great brahma,19,31
20131,dn.11.0.than.html,672,Brahma,PERSON,Great Brahma,great brahma,9,21
20131,dn.11.0.than.html,672,Brahma,PERSON,Great Brahma,great brahma,280,292
20131,dn.11.0.than.html,672,Brahma,PERSON,Great Brahma,great brahma,331,343
20131,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,552,563
20131,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,636,647
20136,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
20136,dn.11.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,87,98
20137,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
20138,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,266,279
20138,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,329,340
20139,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,228,241
20139,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,359,372
20140,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,85,96
20140,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,191,202
20140,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,249,260
20140,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,360,371
20140,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,470,481
20141,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,42,53
20141,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,103,114
20141,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,250,261
20141,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,332,343
20141,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,443,454
20141,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,557,568
20142,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,257,270
20143,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,85,96
20144,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
20144,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,215,226
20144,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,733,744
20146,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,9,20
20146,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,166,177
20146,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,257,268
20146,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,407,418
20147,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,5,18
20149,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,5,18
20151,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,36,49
20153,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,47,60
20155,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,14,27
20157,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,12,25
20160,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,5,18
20161,dn.12.0.than.html,696,King Pasenadi Kosala,PERSON,King Pasenadi,king pasenadi,245,258
20162,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,36,49
20164,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,47,60
20166,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,14,27
20168,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,12,25
20170,dn.12.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,1175,1184
20171,dn.12.0.than.html,696,King Pasenadi Kosala,PERSON,King Pasenadi,king pasenadi,235,248
20171,dn.12.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,1194,1203
20176,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,52,63
20176,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,80,93
20178,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,19,32
20179,dn.12.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,36,45
20180,dn.12.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,80,89
20203,dn.12.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,52,63
20203,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,66,79
20203,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,238,251
20203,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,352,365
20203,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,595,608
20203,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,676,689
20203,dn.12.0.than.html,670,Buddha,PERSON,Master Gotama,master gotama,750,763
20204,dn.15.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
20204,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,133,144
20204,dn.15.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,160,171
20204,dn.15.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,214,225
20204,dn.15.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,283,294
20205,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,31,37
20224,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,6,12
20250,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,128,134
20272,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,16,22
20277,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,16,22
20282,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,16,22
20285,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,195,201
20288,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,21,27
20291,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,21,27
20292,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,5,11
20293,dn.15.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,82,91
20293,dn.15.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,160,169
20293,dn.15.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,211,220
20293,dn.15.0.than.html,670,Buddha,PERSON,Tathagata,tathagata,278,287
20294,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,0,6
20306,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,0,6
20307,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ananda,ananda,0,6
20317,dn.15.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
20317,dn.15.0.than.html,775,Ven. Ānanda,PERSON,Ven. Ananda,ven. ananda,46,57
20317,dn.15.0.than.html,670,Buddha,PERSON,Blessed One,blessed one,75,86
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,537,548
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,894,905
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,919,935
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,952,958
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,997,1008
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1153,1169
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1195,1201
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1263,1274
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1472,1488
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1497,1503
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1531,1540
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1570,1576
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1617,1628
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1643,1659
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1676,1682
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1813,1824
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1838,1854
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1876,1882
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,1956,1962
20318,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,1974,1980
20318,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,2012,2018
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,125,136
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,511,522
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,830,841
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,928,939
20319,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1588,1604
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1643,1654
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1681,1692
20319,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1775,1791
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1861,1872
20319,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1907,1913
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2051,2062
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2151,2162
20319,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2699,2710
20319,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,2894,2910
20319,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,2929,2935
20319,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,3049,3055
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,345,356
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,412,423
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,502,513
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,521,537
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,603,619
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,923,934
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,959,965
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1368,1379
20320,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1398,1404
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1637,1646
20320,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1648,1654
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1683,1692
20320,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,1829,1835
20320,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1870,1876
20320,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1970,1976
20320,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,2028,2034
20321,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,17,33
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,62,73
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,96,107
20321,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,122,138
20321,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,167,173
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,282,293
20321,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,750,766
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,849,860
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,933,944
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,955,966
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Teacher,teacher,1731,1738
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Teacher,teacher,2022,2029
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2420,2431
20321,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,2903,2919
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2931,2942
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,3109,3118
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,3187,3196
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,3307,3316
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,3386,3395
20321,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,3502,3511
20321,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,3517,3523
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,421,432
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,495,511
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,528,534
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,605,616
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,641,657
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,745,756
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,821,837
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,846,852
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,890,901
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1059,1070
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1084,1100
20322,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1111,1117
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1243,1252
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1315,1324
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1429,1438
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1502,1511
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1619,1628
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1683,1694
20322,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,1946,1952
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,9,15
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,151,162
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,180,196
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,496,512
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,632,643
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,658,674
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,690,696
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,804,815
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,929,945
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,961,972
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1052,1063
20323,dn.16.1-6.vaji.html,777,Ven. Nandā,PERSON,bhikkhuni Nanda,bhikkhuni nanda,1137,1152
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1409,1420
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1433,1449
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1460,1466
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1594,1605
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1699,1710
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1774,1790
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1799,1805
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1859,1865
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,1876,1885
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1973,1979
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Tathagata,tathagata,2146,2155
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,2249,2255
20323,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,3346,3352
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,3553,3564
20323,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,3798,3804
20324,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,21,27
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,231,242
20324,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,334,350
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,392,403
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,464,475
20324,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Ananda,ananda,636,642
20324,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,869,885
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,934,945
20324,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,1050,1066
20324,dn.16.1-6.vaji.html,703,Mara,PERSON,Evil One,evil one,1092,1100
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1117,1128
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1171,1182
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1214,1225
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,1382,1388
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1427,1438
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,1572,1583
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2055,2066
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2195,2206
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2446,2457
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,2480,2491
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Blessed One,blessed one,3011,3022
20324,dn.16.1-6.vaji.html,670,Buddha,PERSON,Master,master,3082,3088
20324,dn.16.1-6.vaji.html,775,Ven. Ānanda,PERSON,Venerable Ananda,venerable ananda,3217,3233
